Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Walter Leandro Capeloza Artune-Mirassol;Lucas Ramon-Mirassol;João Victor-Mirassol;Jemmes-Mirassol;Reinaldo Manoel da Silva-Mirassol;Neto-Mirassol;Daniel de Oliveira Sertanejo-Mirassol;Gabriel Santana Pinto-Mirassol;Fabrício Daniel de Souza-Mirassol;Cristian Renato-Mirassol;Edson Carioca-Mirassol;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Alex Santana-Mirassol;José Aldo-Mirassol;Yago Felipe da Costa Rocha-Mirassol;Negueba-Mirassol;Iury Lírio Freitas de Castilho-Mirassol;Daniel Borges-Mirassol;Clayson Henrique da Silva Vieira-Mirassol;Everton Maceió-Mirassol;Chico Kim-Mirassol;Alan Empereur-Mirassol;David Braz-Mirassol;José Carlos Cracco Neto-Mirassol;Guilherme Pato-Mirassol;Diego Gonçalves-Mirassol;Matheus Alvarenga de Oliveira-Mirassol;Luiz Otávio da Silva Santos-Mirassol;Fernandinho-Mirassol;Dellatorre-Mirassol;Lucas Gazal-Mirassol;Léo Gamalho-Mirassol;Zé Mário-Mirassol;Isaque-Mirassol;Rodrigo Andrade-Mirassol;Vanderlei Farias da Silva-Mirassol;Alex da Silva-Mirassol;Warley Leandro da Silva-Mirassol;Quirino-Mirassol;Artur Sérgio Batista de Souza-Mirassol;Wanderson Santos Pereira-Mirassol;Yuri Oliveira Lima-Mirassol;Ronald dos Santos Lopes-Mirassol;Marcelo Correa-Mirassol;Paulinho-Mirassol;Rodrigo Ferreira-Mirassol;Wesley Santos Silva-Mirassol;Mário Sérgio Pereira Júnior-Mirassol;Rodrigo Sam-Mirassol;Heitor Rodrigues da Fonseca-Mirassol;Thalisson Kelven-Mirassol;Manoel-Mirassol;José Roberto Assunção de Araújo Filho-Mirassol;Guilherme da Trindade Dubas-Mirassol;Leandro Vilela-Mirassol;Julimar-Mirassol;Fernando Camilo Farias-Mirassol;Luiz Flávio Silverio Silva-Mirassol;Reinaldo Kauan Bento dos Santos-Mirassol;Ilson Cedric Borges de Accacio Lima-Mirassol;Silvio José Cardoso Reis Junior-Mirassol;Reniê-Mirassol;Arnaldo Manoel de Almeida-Mirassol;Luiz Gustavo Tavares Conde-Mirassol;Cesar-Mirassol;Zé Mateus-Mirassol;Everton Bala-Mirassol;Darley Ramon Torres-Mirassol;Rayan Poltronieri Pereira-Mirassol;Anderson Ferreira da Silva-Mirassol;Luís Felipe Oyama-Mirassol;Fabinho-Mirassol;Zeca-Mirassol;Lucão-Mirassol;Du Fernandes-Mirassol;Ivan Aparecido Martins-Mirassol;Claudinho-Mirassol
2023-07-03;Mirassol;29;3;3;670;665;Ituano;2;4;19;8;7;2;0.55;0.45;466;0.75;13;23;2;4;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.05625;0.1538461538461538;350;0.0371428571428571;636.3636363636363;0.2631578947368421;9.09090909090909;11;0.1;2;-2;-10;0.0407725321888412;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-28;Mirassol;29;1;3;670;668;Guarani;2;3;12;10;2;4;0.63;0.37;501;0.85;12;15;2;2;0;1;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.037;0.1666666666666666;426;0.028169014084507;676.1904761904761;0.4166666666666667;7.936507936507937;2;0.26;1;-1;-3;0.0239520958083832;0.0833333333333333;0.63;5.0;0;1;1;0;0;1;1;0;0.0833333333333333;0.5;0.0019960079840319;12.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-25;Mirassol;29;1;3;670;700;ABC;3;4;21;8;14;5;0.56;0.44;413;0.82;19;21;2;4;1;0;6;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.055;0.1578947368421052;339;0.0560471976401179;605.3571428571428;0.2857142857142857;10.714285714285714;13;0.12;1;-1;-2;0.0508474576271186;0.1428571428571428;0.1866666666666666;2.0;1;2;3;1;0;0;0;1;0.1428571428571428;0.2142857142857142;0.0072639225181598;7.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-11;Mirassol;29;1;3;670;-1;Londrina;3;2;12;8;3;3;0.68;0.32;579;0.85;13;25;3;2;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.04;0.2307692307692307;492;0.0264227642276422;723.5294117647059;0.4166666666666667;7.352941176470588;4;0.36;3;1;-12;0.0207253886010362;0.1666666666666666;0.34;2.5;0;2;2;1;0;0;1;0;0.1666666666666666;0.6666666666666666;0.003454231433506;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-07;Mirassol;29;3;17;670;690;CRB;2;0;13;15;2;4;0.62;0.38;591;0.86;10;16;2;0;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;4;0.0253333333333333;0.2;508;0.0196850393700787;819.3548387096774;0.4615384615384615;9.67741935483871;-2;0.24;2;2;-6;0.0219966159052453;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;Mirassol;29;3;1;670;666;Ponte Preta;2;3;23;2;7;0;0.68;0.32;609;0.88;12;21;2;3;0;0;9;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0;0.16;0.1666666666666666;536;0.0223880597014925;788.235294117647;0.391304347826087;13.235294117647058;21;0.36;9;-1;-9;0.0377668308702791;0.0434782608695652;0.68;9.0;0;1;1;1;0;0;0;1;0.0434782608695652;0.1428571428571428;0.0016420361247947;23.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Mirassol;29;3;13;670;778;Criciúma;3;4;14;7;2;1;0.48;0.52;432;0.79;22;15;3;3;0;1;3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;4;0.0742857142857142;0.1363636363636363;341;0.064516129032258;710.4166666666667;0.2142857142857142;6.25;7;-0.04;-1;-1;7;0.0324074074074074;0.0714285714285714;0.48;3.0;0;1;1;1;0;0;0;1;0.0714285714285714;0.5;0.0023148148148148;14.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-23;Mirassol;29;0;3;670;673;Botafogo RP;2;0;20;13;5;4;0.65;0.35;541;0.85;14;12;2;0;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.0269230769230769;0.1428571428571428;460;0.0304347826086956;707.6923076923076;0.2;6.153846153846153;7;0.3;-1;2;2;0.0369685767097966;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-19;Mirassol;29;0;3;670;693;Vitória;1;2;17;12;10;3;0.57;0.43;466;0.85;26;15;1;2;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.0358333333333333;0.0384615384615384;396;0.0656565656565656;694.7368421052632;0.1764705882352941;5.2631578947368425;5;0.1399999999999999;-2;-1;11;0.0364806866952789;0.1176470588235294;0.285;1.5;1;1;2;1;0;0;0;1;0.1176470588235294;0.2;0.0042918454935622;8.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Mirassol;29;0;1;670;779;Juventude;4;4;15;15;4;5;0.53;0.47;434;0.8;22;19;4;4;0;0;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2;0.0313333333333333;0.1818181818181818;347;0.063400576368876;654.7169811320755;0.0666666666666666;1.8867924528301885;0;0.06;-1;0;3;0.0345622119815668;0.0666666666666666;0.53;1.0;0;1;1;1;0;0;1;0;0.0666666666666666;0.25;0.0023041474654377;15.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-03;Mirassol;29;1;6;670;671;Novorizontino;2;6;8;12;2;3;0.71;0.29;546;0.82;20;24;2;6;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0241666666666666;0.1;448;0.0446428571428571;630.9859154929578;0.875;9.859154929577466;-4;0.42;4;-4;-4;0.0146520146520146;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-29;Mirassol;29;1;3;670;-1;Sampaio Corrêa;3;5;9;12;4;4;0.47;0.53;331;0.82;18;13;3;5;0;0;1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8;0.0441666666666666;0.1666666666666666;271;0.066420664206642;576.5957446808511;0.1111111111111111;2.127659574468085;-3;-0.06;-7;-2;5;0.0271903323262839;0.3333333333333333;0.1566666666666666;0.3333333333333333;1;2;3;1;0;0;1;0;0.3333333333333333;0.75;0.0090634441087613;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-22;Mirassol;29;7;0;670;686;Avaí;3;7;11;19;3;8;0.42;0.58;313;0.66;16;24;2;6;1;1;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8;0.0305263157894736;0.1875;207;0.0772946859903381;492.8571428571429;0.3636363636363636;9.523809523809524;-8;-0.1599999999999999;-4;-4;-8;0.0351437699680511;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;Mirassol;29;7;3;670;688;Chapecoense;2;3;20;14;5;2;0.55;0.45;418;0.83;21;15;2;3;0;0;11;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0321428571428571;0.0952380952380952;347;0.0605187319884726;630.9090909090909;0.55;20.0;6;0.1;8;-1;6;0.0478468899521531;0.05;0.55;11.0;0;1;1;1;0;0;0;1;0.05;0.2;0.0023923444976076;20.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-05;Mirassol;27;3;0;670;663;Portuguesa;1;5;12;9;5;5;0.67;0.33;501;0.84;10;17;1;5;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1;0.0366666666666666;0.1;421;0.0237529691211401;628.3582089552239;0.75;13.43283582089552;3;0.34;8;-4;-7;0.0239520958083832;0.0833333333333333;0.67;9.0;1;0;1;0;0;1;0;1;0.0833333333333333;0.2;0.0019960079840319;12.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-27;Mirassol;27;3;0;670;664;Santo André;3;0;11;17;2;2;0.4;0.6;332;0.77;10;7;2;0;1;0;2;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17;0.0352941176470588;0.3;256;0.0390625;640.0;0.1818181818181818;5.0;-6;-0.1999999999999999;-15;3;3;0.0331325301204819;0.0909090909090909;0.4;2.0;1;0;1;1;0;0;1;0;0.0909090909090909;0.5;0.003012048192771;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-19;Mirassol;27;3;7;670;652;Corinthians;2;2;24;14;6;5;0.53;0.47;465;0.85;12;15;2;2;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.0335714285714285;0.1666666666666666;395;0.030379746835443;745.2830188679245;0.1666666666666666;7.547169811320754;10;0.06;0;0;-3;0.0516129032258064;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-16;Mirassol;27;0;8;670;665;Ituano;4;2;11;8;3;2;0.46;0.54;380;0.78;18;10;4;2;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.0675;0.2222222222222222;296;0.0608108108108108;643.4782608695651;0.6363636363636364;15.217391304347826;3;-0.08;3;2;8;0.0289473684210526;0.0909090909090909;0.46;7.0;1;0;1;1;0;0;0;1;0.0909090909090909;0.3333333333333333;0.0026315789473684;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-11;Mirassol;27;0;0;670;659;Bragantino;4;2;8;23;3;10;0.31;0.69;261;0.68;20;19;4;2;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;13;0.03;0.2;177;0.1129943502824858;570.9677419354839;0.375;9.67741935483871;-15;-0.3799999999999999;-10;2;1;0.0306513409961685;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-07;Mirassol;27;0;2;670;-1;Ferroviária;1;3;17;12;6;4;0.48;0.52;437;0.82;10;10;1;3;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0433333333333333;0.1;358;0.0279329608938547;745.8333333333334;0.4117647058823529;14.583333333333334;5;-0.04;5;-2;0;0.0389016018306636;0.2352941176470588;0.12;1.75;2;2;4;1;0;0;0;1;0.2352941176470588;0.6666666666666666;0.0091533180778032;4.25;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-04;Mirassol;27;0;0;670;-1;Sao Bento;4;4;10;17;3;5;0.44;0.56;313;0.66;21;18;3;4;1;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.0329411764705882;0.1904761904761904;207;0.1014492753623188;470.45454545454544;0.3;6.818181818181818;-7;-0.12;-2;0;3;0.0319488817891373;0.1;0.44;3.0;1;0;1;0;1;0;1;0;0.1;0.3333333333333333;0.0031948881789137;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-01;Mirassol;27;0;3;670;217;Palmeiras;2;2;18;14;8;7;0.42;0.58;322;0.79;9;15;2;2;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.0414285714285714;0.2222222222222222;254;0.0354330708661417;604.7619047619048;0.2777777777777778;11.904761904761903;4;-0.1599999999999999;1;0;-6;0.0559006211180124;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-26;Mirassol;27;0;17;670;672;São Bernardo;2;1;11;9;6;2;0.45;0.55;349;0.77;18;15;2;1;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.0611111111111111;0.1111111111111111;269;0.0669144981412639;597.7777777777777;0.1818181818181818;4.444444444444445;2;-0.1;-3;1;3;0.0315186246418338;0.3636363636363636;0.1125;0.5;2;2;4;1;0;0;0;1;0.3636363636363636;0.6666666666666666;0.0114613180515759;2.75;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-22;Mirassol;27;0;9;670;673;Botafogo RP;4;2;14;8;4;2;0.62;0.38;494;0.8;12;20;4;2;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.0475;0.3333333333333333;395;0.030379746835443;637.0967741935484;0.4285714285714285;9.67741935483871;6;0.24;4;2;-8;0.0283400809716599;0.0714285714285714;0.62;6.0;1;0;1;0;1;0;1;0;0.0714285714285714;0.25;0.0020242914979757;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
