Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Fernando Miguel Kaufmann-Ceará;Fabiano Silva-Ceará;Marllon Gonçalves-Ceará;Willian Machado-Ceará;Matheus Bahia Santos-Ceará;Fernando Sobral-Ceará;Diego-Ceará;Antonio Galeano-Ceará;Lucas Mugni-Ceará;Pedro Henrique-Ceará;Pedro Raúl-Ceará;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Rafael Ramos-Ceará;Aylon Darwin Tavella-Ceará;Bruno-Ceará;Eder Ferreira Graminho-Ceará;Lourenço-Ceará;Matheus Araujo-Ceará;Fernandinho-Ceará;João Pedro-Ceará;David Ricardo-Ceará;Richardson Fernandes dos Santos-Ceará;Lucas Rian-Ceará;Erick Pulga-Ceará;Saulo Mineiro-Ceará;Patrick de Lucca-Ceará;Eric Almeida de Melo-Ceará;Jorge Eduardo Recalde-Ceará;Matheus Felipe Santos Nascimento-Ceará;Ramon Menezes Roma-Ceará;Richard-Ceará;Raí Ramos-Ceará;Facundo Barceló-Ceará;Jean Carlos de Souza Irmer-Ceará;Paulo Victor-Ceará;Janderson-Ceará;Jonathan Jesus-Ceará;Facundo Ismael Castro-Ceará;Guilherme Castilho-Ceará;João Victor-Ceará;André Luiz Ribeiro da Silva-Ceará;Luiz Otavio Anacleto Leandro-Ceará;Léo Santos-Ceará;Jean Carlos Vicente-Ceará;Pedro Lucas Obermüller-Ceará;Guilherme Bissoli-Ceará;Warley Leandro da Silva-Ceará;José Ricardo Barbosa Ribeiro Drumond-Ceará;Chay-Ceará;Pedro Antonio Pimentel Ferreira-Ceará;Lucas Ribeiro-Ceará;Erick de Arruda Serafim-Ceará;Chrystian Barletta-Ceará;Nicolas Godinho Johann-Ceará;Tiago Pagnussat-Ceará;Cléber-Ceará;Caíque de Jesus Gonçalves-Ceará;Breno Rodrigues da Silva-Ceará;Danilo Carvalho Barcelos-Ceará;Maranhão-Ceará;Sidnei Rechel da Silva Junior-Ceará;Hygor Cleber Garcia Silva-Ceará;Gabriel Lacerda-Ceará;Willian Formiga-Ceará;Míchel Macedo-Ceará;Vitor Gabriel-Ceará;Arthur Rodrigues Rezende-Ceará;Álvaro Vieira de Oliveira-Ceará;Marcos Ytalo Benício da Silva-Ceará;Marcos Victor-Ceará;Bruno Pacheco-Ceará;Geovane-Ceará;Léo Rafael-Ceará;João Ricardo Riedi-Ceará;Nino Paraíba-Ceará;Victor Luis-Ceará;Richard Candido Coelho-Ceará;Vinícius Moreira de Lima-Ceará;Vinícius Goes-Ceará;John Stiven Mendoza-Ceará;Jô-Ceará;Diego Rigonato Rodrigues-Ceará;Messias-Ceará;José Roberto Assunção de Araújo Filho-Ceará
2023-05-24;Ceará;29;3;3;680;-1;Londrina;0;3;9;17;3;4;0.62;0.38;540;0.84;14;19;0;3;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0223529411764705;0.0;454;0.0308370044052863;732.258064516129;0.2222222222222222;3.2258064516129035;-8;0.24;-6;-3;-5;0.0166666666666666;0.3333333333333333;0.2066666666666666;0.6666666666666666;3;0;3;1;0;0;1;0;0.3333333333333333;1.0;0.0055555555555555;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-21;Ceará;29;3;1;680;778;Criciúma;5;3;13;22;7;9;0.39;0.61;316;0.74;12;13;5;3;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0277272727272727;0.4166666666666667;234;0.0512820512820512;600.0;0.1538461538461538;5.128205128205128;-9;-0.2199999999999999;-7;2;-1;0.0411392405063291;0.1538461538461538;0.195;1.0;2;0;2;1;0;0;1;0;0.1538461538461538;0.2857142857142857;0.0063291139240506;6.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Ceará;29;1;6;680;-1;Tombense FC;3;2;11;18;6;5;0.46;0.54;388;0.81;22;8;3;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.03;0.1363636363636363;314;0.0700636942675159;682.6086956521739;0.2727272727272727;6.521739130434782;-7;-0.08;-6;1;14;0.0283505154639175;0.1818181818181818;0.23;1.5;1;1;2;1;0;0;0;1;0.1818181818181818;0.3333333333333333;0.0051546391752577;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-10;Ceará;29;3;3;680;693;Vitória;3;1;10;10;1;5;0.66;0.34;539;0.88;24;17;3;1;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.034;0.125;474;0.050632911392405;718.1818181818181;0.8;12.12121212121212;0;0.32;5;2;7;0.0185528756957328;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-07;Ceará;29;3;3;680;666;Ponte Preta;3;5;5;21;1;5;0.63;0.37;530;0.88;18;26;3;5;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0176190476190476;0.1666666666666666;466;0.03862660944206;739.6825396825396;0.6;4.761904761904762;-16;0.26;-2;-2;-8;0.0094339622641509;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;Ceará;29;3;3;680;700;ABC;9;3;10;16;6;7;0.48;0.52;349;0.74;22;26;9;3;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0325;0.4090909090909091;258;0.0852713178294573;537.5;0.2;4.166666666666667;-6;-0.04;-7;6;-4;0.0286532951289398;0.2;0.24;1.0;2;0;2;1;0;0;1;0;0.2;0.3333333333333333;0.0057306590257879;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-22;Ceará;29;3;3;680;668;Guarani;3;4;22;14;3;6;0.59;0.41;529;0.86;15;18;2;4;1;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0292857142857142;0.2;455;0.0329670329670329;771.1864406779662;0.1818181818181818;6.779661016949153;8;0.18;1;-1;-3;0.0415879017013232;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-14;Ceará;29;3;3;680;665;Ituano;1;4;21;4;2;3;0.64;0.36;490;0.82;16;26;1;4;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09;0.0625;402;0.0398009950248756;628.125;0.3333333333333333;10.9375;17;0.28;6;-3;-10;0.0428571428571428;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-13;Ceará;10;3;22;680;779;Juventude;4;4;22;9;9;4;0.62;0.38;467;0.84;16;16;4;4;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0422222222222222;0.25;392;0.0408163265306122;632.258064516129;0.3636363636363636;12.903225806451614;13;0.24;5;0;0;0.0471092077087794;0.1818181818181818;0.155;2.0;2;2;4;1;0;0;0;1;0.1818181818181818;0.4444444444444444;0.0085653104925053;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-09;Ceará;10;3;5;680;686;Avaí;5;4;15;14;3;3;0.59;0.41;428;0.84;21;17;5;4;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0292857142857142;0.238095238095238;360;0.0583333333333333;610.1694915254237;0.4;10.16949152542373;1;0.18;0;1;4;0.0350467289719626;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
2022-11-05;Ceará;10;5;3;680;652;Corinthians;4;4;12;15;4;2;0.36;0.64;319;0.78;12;10;4;4;0;0;11;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9;0.0426666666666666;0.3333333333333333;249;0.0481927710843373;691.6666666666667;0.9166666666666666;30.55555555555556;-3;-0.28;2;0;2;0.0376175548589341;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2022-10-31;Ceará;10;3;13;680;197;Fluminense;2;2;14;17;3;5;0.29;0.71;281;0.81;11;8;1;2;1;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.0417647058823529;0.1818181818181818;228;0.0482456140350877;786.2068965517242;0.2857142857142857;13.793103448275865;-3;-0.42;-3;0;3;0.0498220640569395;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2022-10-26;Ceará;10;1;3;680;641;Internacional;2;0;13;21;3;6;0.37;0.63;316;0.78;15;8;2;0;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.03;0.1333333333333333;246;0.0609756097560975;664.8648648648649;0.3846153846153846;13.513513513513514;-8;-0.26;0;2;7;0.0411392405063291;0.0769230769230769;0.37;5.0;1;0;1;0;0;1;1;0;0.0769230769230769;0.3333333333333333;0.0031645569620253;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
2022-10-23;Ceará;10;17;0;680;776;Atlético Goianiense;2;3;12;12;2;5;0.6;0.4;497;0.84;13;20;2;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0333333333333333;0.1538461538461538;417;0.0311750599520383;695.0;0.4166666666666667;8.333333333333334;0;0.1999999999999999;1;-1;-7;0.0241448692152917;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0
2022-10-16;Ceará;10;6;9;680;656;Cuiabá;4;5;22;10;4;1;0.66;0.34;377;0.78;11;20;4;4;0;1;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.034;0.3636363636363636;294;0.0374149659863945;445.45454545454544;0.4545454545454545;15.15151515151515;12;0.32;3;-1;-9;0.0583554376657824;0.0454545454545454;0.66;10.0;0;1;1;0;1;0;0;1;0.0454545454545454;0.25;0.0026525198938992;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
2022-10-09;Ceará;10;0;3;680;220;Atlético Mineiro;5;3;5;16;2;2;0.36;0.64;328;0.76;18;12;5;3;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16;0.04;0.2777777777777778;249;0.072289156626506;691.6666666666667;0.0;0.0;-11;-0.28;-16;2;6;0.0152439024390243;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2022-10-05;Ceará;10;29;7;680;683;Goiás;4;4;14;16;6;5;0.52;0.48;339;0.82;19;24;3;4;1;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.03;0.2105263157894736;278;0.0683453237410072;534.6153846153846;0.5;13.461538461538462;-2;0.04;4;0;-5;0.0412979351032448;0.0714285714285714;0.52;7.0;0;1;1;0;1;0;0;1;0.0714285714285714;0.1666666666666666;0.0029498525073746;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2022-10-01;Ceará;10;3;0;680;682;América-MG;3;4;16;10;4;4;0.62;0.38;407;0.8;15;23;3;4;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.038;0.2;326;0.0460122699386503;525.8064516129032;0.3125;8.064516129032258;6;0.24;1;-1;-8;0.0393120393120393;0.0625;0.62;5.0;0;1;1;0;0;1;0;1;0.0625;0.25;0.0024570024570024;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2022-09-28;Ceará;10;3;3;680;684;Coritiba;4;2;11;14;3;4;0.69;0.31;557;0.88;9;12;4;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0221428571428571;0.4444444444444444;490;0.0183673469387755;710.144927536232;0.2727272727272727;4.347826086956522;-3;0.3799999999999999;-4;2;-3;0.0197486535008976;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0
2022-09-18;Ceará;10;3;1;680;201;São Paulo;7;2;8;21;1;7;0.39;0.61;329;0.75;15;11;5;2;2;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.029047619047619;0.4666666666666667;247;0.0607287449392712;633.3333333333333;0.5;10.256410256410255;-13;-0.2199999999999999;-6;5;4;0.0243161094224924;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0
2022-09-10;Ceará;10;3;0;680;662;Santos;4;3;8;10;4;4;0.43;0.57;343;0.78;24;17;4;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0569999999999999;0.1666666666666666;268;0.0895522388059701;623.2558139534884;0.375;6.976744186046512;-2;-0.1399999999999999;-2;1;7;0.0233236151603498;0.25;0.215;1.5;2;0;2;1;0;0;0;1;0.25;0.5;0.0058309037900874;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
2022-09-04;Ceará;10;3;0;680;214;Flamengo;7;4;6;15;1;6;0.37;0.63;296;0.73;19;12;6;3;1;1;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12;0.042;0.3684210526315789;216;0.0879629629629629;583.7837837837837;1.1666666666666667;18.91891891891892;-9;-0.26;-5;3;7;0.0202702702702702;0.1666666666666666;0.37;7.0;1;0;1;0;1;0;1;0;0.1666666666666666;1.0;0.0033783783783783;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0
