Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Léo Jardim-Vasco da Gama;Paulo-Vasco da Gama;João Victor-Vasco da Gama;Luiz Gustavo Marinho Ribeiro dos Santos-Vasco da Gama;Lucas Piton-Vasco da Gama;Hugo Moura-Vasco da Gama;Tchê Tchê-Vasco da Gama;Mateus Carvalho-Vasco da Gama;Philippe Coutinho-Vasco da Gama;Rayan-Vasco da Gama;Pablo Vegetti-Vasco da Gama;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Lucas Freitas-Vasco da Gama;Loide Augusto-Vasco da Gama;Nuno Moreira-Vasco da Gama;Jair Rodrigues Júnior-Vasco da Gama;Victor Luis-Vasco da Gama;Paulinho-Vasco da Gama;Benjamín Garré-Vasco da Gama;Dimitri Payet-Vasco da Gama;Mauricio Lemos-Vasco da Gama;José Luis Rodríguez Bebanz-Vasco da Gama;Léo Pelé-Vasco da Gama;Leandrinho-Vasco da Gama;Alex Teixeira-Vasco da Gama;Maxsuel Alexandre Alves Soares-Vasco da Gama;Pablo Galdames Millán-Vasco da Gama;Maxime Dominguez-Vasco da Gama;Maicon Pereira Roque-Vasco da Gama;Emerson Rivaldo Rodríguez-Vasco da Gama;Jean Meneses-Vasco da Gama;Juan Sebastián Sforza-Vasco da Gama;David Corrêa da Fonseca-Vasco da Gama;Adson-Vasco da Gama;Josef de Souza Dias-Vasco da Gama;Gabriel Souza da Silva-Vasco da Gama;Robert Rojas-Vasco da Gama;Bruno Praxedes-Vasco da Gama;João Pedro-Vasco da Gama;Rosicley Pereira da Silva-Vasco da Gama;Guilherme Estrella-Vasco da Gama;José Gabriel-Vasco da Gama;Clayton-Vasco da Gama;Gary Medel-Vasco da Gama;Marlon Gomes-Vasco da Gama;Gabriel Pec-Vasco da Gama;Robson Bambu-Vasco da Gama;Manuel Capasso-Vasco da Gama;Erick Marcus-Vasco da Gama;Carlos Sebastián Ferreira-Vasco da Gama;Sergio Antonio De Luiz Junior-Vasco da Gama;Luca Orellano-Vasco da Gama;Miranda-Vasco da Gama;Figueiredo-Vasco da Gama;Zé Vitor-Vasco da Gama;Pedro Raúl-Vasco da Gama;Andrey Santos-Vasco da Gama;Matías Galarza-Vasco da Gama;Cauan Barros-Vasco da Gama;Rodrigo Alves de Holanda Santos-Vasco da Gama;Alexander-Vasco da Gama;Nené-Vasco da Gama;Thiago Rodrigues de Oliveira-Vasco da Gama;Leonardo de Matos Cruz-Vasco da Gama;Danilo Boza-Vasco da Gama;Anderson Conceição Benedito-Vasco da Gama;Luiz Henrique-Vasco da Gama;Yuri Lima Lara-Vasco da Gama;Raniel-Vasco da Gama;Edimar Fraga-Vasco da Gama;Carlos Palacios Núñez-Vasco da Gama;Eguinaldo-Vasco da Gama;Paulo Victor-Vasco da Gama;Juan Quintero Fletcher-Vasco da Gama;Matheus Antunes Ribeiro-Vasco da Gama;Fábio Roberto Gomes Netto-Vasco da Gama;Bruno Tubarão-Vasco da Gama
2023-07-02;Vasco da Gama;10;3;3;777;210;Botafogo;5;2;12;16;4;6;0.41;0.59;330;0.79;15;10;5;2;0;0;8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.036875;0.3333333333333333;261;0.057471264367816;636.5853658536586;0.6666666666666666;19.51219512195122;-4;-0.18;4;3;5;0.0363636363636363;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-26;Vasco da Gama;10;0;0;777;656;Cuiabá;6;3;9;14;2;3;0.47;0.53;384;0.78;19;13;6;3;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.0378571428571428;0.3157894736842105;300;0.0633333333333333;638.2978723404256;0.4444444444444444;8.51063829787234;-5;-0.06;-2;3;6;0.0234375;0.1111111111111111;0.47;4.0;0;1;1;1;0;0;0;1;0.1111111111111111;0.5;0.0026041666666666;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-22;Vasco da Gama;10;28;5;777;683;Goiás;2;3;21;8;5;1;0.6;0.4;521;0.88;19;24;2;3;0;0;8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;2;0.05;0.1052631578947368;458;0.0414847161572052;763.3333333333334;0.3809523809523809;13.333333333333334;13;0.1999999999999999;6;-1;-5;0.0403071017274472;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-11;Vasco da Gama;10;22;3;777;641;Internacional;3;2;14;11;5;3;0.56;0.44;519;0.86;21;13;3;2;0;0;6;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;7;0.04;0.1428571428571428;446;0.0470852017937219;796.4285714285713;0.4285714285714285;10.714285714285714;3;0.12;-1;1;8;0.0269749518304431;0.0714285714285714;0.56;6.0;1;0;1;0;0;1;1;0;0.0714285714285714;0.2;0.001926782273603;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-05;Vasco da Gama;10;6;13;777;214;Flamengo;2;0;13;11;5;5;0.44;0.56;413;0.81;13;18;2;0;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0509090909090909;0.1538461538461538;335;0.0388059701492537;761.3636363636364;0.3076923076923077;9.090909090909092;2;-0.12;4;2;-5;0.0314769975786924;0.0769230769230769;0.44;4.0;0;1;1;0;0;1;0;1;0.0769230769230769;0.2;0.0024213075060532;13.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Vasco da Gama;10;0;1;777;644;Fortaleza;1;3;12;14;1;6;0.51;0.49;387;0.8;15;11;1;3;0;0;5;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0349999999999999;0.0666666666666666;310;0.0483870967741935;607.843137254902;0.4166666666666667;9.803921568627452;-2;0.02;-4;-2;4;0.0310077519379844;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-20;Vasco da Gama;10;0;3;777;201;São Paulo;4;0;17;15;4;7;0.47;0.53;395;0.82;16;9;4;0;0;0;9;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0353333333333333;0.25;324;0.0493827160493827;689.3617021276597;0.5294117647058824;19.148936170212767;2;-0.06;6;4;7;0.0430379746835443;0.1176470588235294;0.235;4.5;1;1;2;0;0;1;1;0;0.1176470588235294;0.5;0.0050632911392405;8.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;Vasco da Gama;10;0;3;777;662;Santos;4;1;23;6;9;1;0.69;0.31;515;0.83;14;12;4;1;0;0;14;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0516666666666666;0.2857142857142857;427;0.0327868852459016;618.840579710145;0.6086956521739131;20.28985507246377;17;0.3799999999999999;13;3;2;0.0446601941747572;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-11;Vasco da Gama;10;0;9;777;684;Coritiba;1;2;7;10;2;6;0.65;0.35;543;0.83;15;22;1;2;0;0;5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0349999999999999;0.0666666666666666;451;0.0332594235033259;693.8461538461538;0.7142857142857143;7.692307692307692;-3;0.3;0;-1;-7;0.012891344383057;0.1428571428571428;0.65;5.0;0;1;1;0;1;0;1;0;0.1428571428571428;0.5;0.001841620626151;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-06;Vasco da Gama;10;0;3;777;197;Fluminense;3;3;8;23;1;9;0.2;0.8;195;0.59;19;12;3;3;0;0;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0347826086956521;0.1578947368421052;115;0.1652173913043478;575.0;0.125;5.0;-15;-0.6000000000000001;-8;0;7;0.041025641025641;0.125;0.2;1.0;1;0;1;0;1;0;1;0;0.125;1.0;0.0051282051282051;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-01;Vasco da Gama;10;0;9;777;697;Bahía;1;4;15;12;6;6;0.55;0.45;430;0.8;19;19;1;4;0;0;7;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0375;0.0526315789473684;344;0.0552325581395348;625.4545454545454;0.4666666666666667;12.727272727272728;3;0.1;1;-3;0;0.0348837209302325;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Vasco da Gama;10;0;3;777;217;Palmeiras;4;3;11;13;3;7;0.35;0.65;255;0.69;19;15;4;3;0;0;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.05;0.2105263157894736;176;0.1079545454545454;502.8571428571429;0.1818181818181818;5.714285714285714;-2;-0.3;-3;1;4;0.0431372549019607;0.1818181818181818;0.175;1.0;2;0;2;0;1;0;0;1;0.1818181818181818;0.6666666666666666;0.0078431372549019;5.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;Vasco da Gama;10;0;0;777;220;Atlético Mineiro;5;6;7;26;3;10;0.25;0.75;207;0.65;10;15;5;6;0;0;3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14;0.0288461538461538;0.5;135;0.074074074074074;540.0;0.4285714285714285;12.0;-19;-0.5;-11;-1;-5;0.0338164251207729;0.2857142857142857;0.125;1.5;2;0;2;1;0;0;1;0;0.2857142857142857;0.6666666666666666;0.0096618357487922;3.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-19;Vasco da Gama;34;0;29;777;214;Flamengo;3;4;18;16;6;8;0.47;0.53;325;0.79;16;20;3;4;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.033125;0.1875;257;0.0622568093385214;546.8085106382979;0.2222222222222222;8.51063829787234;2;-0.06;2;-1;-4;0.0553846153846153;0.0555555555555555;0.47;4.0;1;0;1;0;0;1;0;1;0.0555555555555555;0.1666666666666666;0.003076923076923;18.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-13;Vasco da Gama;34;0;29;777;214;Flamengo;4;5;13;17;4;8;0.39;0.61;315;0.72;11;17;4;3;0;2;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0358823529411764;0.3636363636363636;227;0.0484581497797356;582.051282051282;0.1538461538461538;5.128205128205128;-4;-0.2199999999999999;-2;-1;-6;0.0412698412698412;0.1538461538461538;0.195;1.0;1;1;2;0;0;1;1;0;0.1538461538461538;0.5;0.0063492063492063;6.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-17;Vasco da Gama;6;3;3;777;224;River Plate;4;5;16;17;3;6;0.36;0.64;297;0.78;13;15;4;5;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0376470588235294;0.3076923076923077;232;0.0560344827586206;644.4444444444445;0.125;5.555555555555555;-1;-0.28;-3;-1;-2;0.0538720538720538;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-06;Vasco da Gama;29;0;0;777;665;Ituano;5;1;11;22;6;6;0.36;0.64;263;0.71;7;9;4;0;1;1;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11;0.029090909090909;0.7142857142857143;187;0.0374331550802139;519.4444444444445;0.2727272727272727;8.333333333333334;-11;-0.28;-8;4;-2;0.0418250950570342;0.0909090909090909;0.36;3.0;1;0;1;1;0;0;1;0;0.0909090909090909;0.1666666666666666;0.0038022813688212;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-27;Vasco da Gama;29;1;3;777;-1;Sampaio Corrêa;3;3;15;14;5;7;0.53;0.47;452;0.8;13;16;3;3;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0335714285714285;0.2307692307692307;362;0.0359116022099447;683.0188679245283;0.4;11.320754716981131;1;0.06;2;0;-3;0.0331858407079646;0.1333333333333333;0.265;3.0;1;1;2;0;0;1;0;1;0.1333333333333333;0.4;0.0044247787610619;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-10-22;Vasco da Gama;29;1;0;777;778;Criciúma;3;4;11;12;3;5;0.52;0.48;370;0.74;10;10;3;4;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.04;0.3;274;0.0364963503649635;526.9230769230769;0.4545454545454545;9.615384615384617;-1;0.04;0;-1;0;0.0297297297297297;0.1818181818181818;0.26;2.5;0;2;2;1;0;0;0;1;0.1818181818181818;0.6666666666666666;0.0054054054054054;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-10-16;Vasco da Gama;29;1;1;777;679;Sport Recife;2;2;8;20;3;3;0.37;0.63;233;0.65;7;13;0;2;2;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0315;0.2857142857142857;151;0.0463576158940397;408.1081081081081;0.625;13.513513513513514;-12;-0.26;-3;0;-6;0.0343347639484978;0.125;0.37;5.0;0;1;1;0;1;0;1;0;0.125;0.3333333333333333;0.0042918454935622;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-10-08;Vasco da Gama;29;13;3;777;671;Novorizontino;3;3;11;9;4;1;0.52;0.48;324;0.76;13;21;3;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0533333333333333;0.2307692307692307;246;0.0528455284552845;473.07692307692304;0.6363636363636364;13.461538461538462;2;0.04;5;0;-8;0.0339506172839506;0.2727272727272727;0.1733333333333333;2.333333333333333;1;2;3;1;0;0;0;1;0.2727272727272727;0.75;0.0092592592592592;3.6666666666666665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-10-04;Vasco da Gama;29;3;3;777;685;Operário;3;1;20;12;7;7;0.66;0.34;507;0.81;7;9;3;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0283333333333333;0.4285714285714285;411;0.0170316301703163;622.7272727272727;0.3;9.09090909090909;8;0.32;3;2;-2;0.039447731755424;0.15;0.22;2.0;0;3;3;1;0;0;1;0;0.15;0.4285714285714285;0.0059171597633136;6.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-09-29;Vasco da Gama;29;3;0;777;-1;Londrina;2;2;17;9;7;3;0.47;0.53;323;0.7;11;17;2;2;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0588888888888888;0.1818181818181818;226;0.0486725663716814;480.8510638297873;0.4117647058823529;14.893617021276595;8;-0.06;4;0;-6;0.0526315789473684;0.0588235294117647;0.47;7.0;1;0;1;0;1;0;0;1;0.0588235294117647;0.1428571428571428;0.0030959752321981;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
