Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
2/6/24;Atlético Mineiro;10;2;22;220;697;Bahía;21;4;64;580;88;13;6;0;5;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Bruno Fuchs;Defensor;Guilherme Arana;Defensor;Alisson Santana;Mediocampista;Alan Franco Palma;Mediocampista;Rodrigo Battaglia;Mediocampista;Matías Zaracho;Mediocampista;Gustavo Scarpa;Mediocampista;Paulinho;Delantero;Hulk;Delantero;0;1;1;0;1;0;0;1
28/5/24;Atlético Mineiro;11;2;29;220;223;Caracas;32;12;81;694;92;13;4;0;7;Éverson Felipe Marques Pires;Portero;Mariano Ferreira Filho;Defensor;Bruno Fuchs;Defensor;Guilherme Arana;Defensor;Alisson Santana;Mediocampista;Pedro Victor Delmino da Silva;Mediocampista;Rodrigo Battaglia;Mediocampista;Matías Zaracho;Mediocampista;Gustavo Scarpa;Mediocampista;Hulk;Delantero;Cadu;Delantero;2;2;4;1;0;0;0;1
22/5/24;Atlético Mineiro;12;6;3;220;679;Sport Recife;7;0;49;382;78;17;7;0;2;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Mauricio Lemos;Defensor;Gustavo Scarpa;Mediocampista;Alan Franco Palma;Mediocampista;Matías Zaracho;Mediocampista;Guilherme Arana;Mediocampista;Igor Silveira Gomes;Delantero;Eduardo Vargas;Delantero;Paulinho;Delantero;0;0;0;0;0;1;1;0
14/5/24;Atlético Mineiro;11;17;3;220;221;Peñarol;6;1;79;690;88;12;4;0;2;Éverson Felipe Marques Pires;Portero;Bruno Fuchs;Defensor;Rodrigo Battaglia;Defensor;Jemerson;Defensor;Renzo Saravia;Mediocampista;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Guilherme Arana;Mediocampista;Matías Zaracho;Mediocampista;Paulinho;Mediocampista;Hulk;Delantero;0;0;0;0;0;1;1;0
7/5/24;Atlético Mineiro;11;6;0;220;222;Rosario Central;16;6;76;706;89;11;4;0;6;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Bruno Fuchs;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Guilherme Arana;Mediocampista;Hulk;Delantero;Paulinho;Delantero;Matías Zaracho;Delantero;0;1;1;1;0;0;1;0
4/5/24;Atlético Mineiro;10;1;3;220;197;Fluminense;19;7;57;442;81;18;2;0;10;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Jemerson;Defensor;Guilherme Arana;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Matías Zaracho;Mediocampista;Paulinho;Delantero;Hulk;Delantero;0;2;2;0;1;0;1;0
30/4/24;Atlético Mineiro;12;1;1;220;679;Sport Recife;17;8;65;521;85;14;1;0;4;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Bruno Fuchs;Defensor;Guilherme Arana;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Matías Zaracho;Mediocampista;Hulk;Delantero;Paulinho;Delantero;1;1;2;1;0;0;0;1
27/4/24;Atlético Mineiro;10;2;9;220;656;Cuiabá;12;5;68;585;92;17;3;1;10;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Bruno Fuchs;Defensor;Mauricio Lemos;Defensor;Alisson Santana;Mediocampista;Alan Franco Palma;Mediocampista;Otávio;Mediocampista;Matías Zaracho;Mediocampista;Gustavo Scarpa;Mediocampista;Paulinho;Delantero;Eduardo Vargas;Delantero;1;2;3;1;0;0;1;0
23/4/24;Atlético Mineiro;11;1;3;220;221;Peñarol;12;5;65;535;85;16;4;0;3;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Jemerson;Defensor;Guilherme Arana;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Matías Zaracho;Mediocampista;Paulinho;Delantero;Hulk;Delantero;2;1;3;1;0;0;0;1
20/4/24;Atlético Mineiro;10;1;0;220;636;Cruzeiro;9;4;56;561;88;15;2;0;4;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Jemerson;Defensor;Guilherme Arana;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Matías Zaracho;Mediocampista;Paulinho;Delantero;Hulk;Delantero;3;0;3;1;0;0;0;1
