Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Hugo de Souza Nogueira-Corinthians;Léo Mana-Corinthians;André Ramalho-Corinthians;Cacá-Corinthians;Fabrizio Angileri-Corinthians;André Carrillo-Corinthians;José Andrés Martínez-Corinthians;Maycon de Andrade Barberan-Corinthians;Breno Bidon-Corinthians;Yuri Alberto-Corinthians;Memphis Depay-Corinthians;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Matheuzinho-Corinthians;Hugo-Corinthians;Raniele-Corinthians;Ángel Romero Villamayor-Corinthians;Charles Rigon Matos-Corinthians;Alex Santana-Corinthians;Héctor Hernández Marrero-Corinthians;Talles Magno-Corinthians;Gustavo Henrique-Corinthians;Félix Torres Caicedo-Corinthians;Matheus Donelli-Corinthians;Bidu-Corinthians;Ryan-Corinthians;Igor Coronado-Corinthians;Rodrigo Garro-Corinthians;João Pedro-Corinthians;Pedro Raúl-Corinthians;João Vitor Barros Silva-Corinthians;Luiz Eduardo Amorim de Souza-Corinthians;Fagner Conserva Lemos-Corinthians;João Victor Andrade Caetano-Corinthians;Pedro Henrique-Corinthians;Giovane Santana-Corinthians;Wesley Gassova-Corinthians;Gustavo Silva-Corinthians;Carlos Miguel dos Santos Pereira-Corinthians;Gabriel Moscardo-Corinthians;Paulinho-Corinthians;Guilherme Biro-Corinthians;Cássio Ramos-Corinthians;Raul Gustavo Pereira Bicalho-Corinthians;Fausto Vera-Corinthians;Matheus Araujo-Corinthians;Matías Rojas-Corinthians;Diego Palacios-Corinthians;Carlos Gilberto Nascimento Silva-Corinthians;Víctor Cantillo-Corinthians;Lucas Veríssimo-Corinthians;Fábio Santos Romeu-Corinthians;Giuliano Victor de Paula-Corinthians;Renato Augusto-Corinthians;Bruno Méndez Cittadini-Corinthians;Ruan de Oliveira Ferreira-Corinthians;Pedro Henrique Silva-Corinthians;Felipe Augusto-Corinthians;Murillo Santiago Costa dos Santos-Corinthians;Adson-Corinthians;Róger Guedes-Corinthians;Rafael Ramos-Corinthians;Roni Medeiros de Moura-Corinthians;Du Queiroz-Corinthians;Fabián Balbuena-Corinthians;Chrystian Barletta-Corinthians
2024-01-21;Corinthians;27;3;0;652;668;Guarani;1;1;11;14;3;2;0.45;0.55;406;0.8;11;13;1;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.0392857142857142;0.0909090909090909;325;0.0338461538461538;722.2222222222222;0.0909090909090909;2.2222222222222223;-3;-0.1;-4;0;-2;0.0270935960591133;0.0909090909090909;0.45;1.0;1;0;1;1;0;0;0;1;0.0909090909090909;0.3333333333333333;0.0024630541871921;11.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Corinthians;10;0;3;652;684;Coritiba;0;1;13;13;6;5;0.55;0.45;538;0.9;12;17;0;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.0346153846153846;0.0;484;0.024793388429752;879.9999999999999;0.4615384615384615;10.909090909090908;0;0.1;0;-1;-5;0.0241635687732342;0.1538461538461538;0.275;3.0;2;0;2;1;0;0;1;0;0.1538461538461538;0.3333333333333333;0.0037174721189591;6.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Corinthians;10;1;3;652;641;Internacional;3;2;9;11;2;3;0.48;0.52;491;0.87;4;13;2;2;1;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0472727272727272;0.75;427;0.009367681498829;889.5833333333334;0.5555555555555556;10.416666666666668;-2;-0.04;1;1;-9;0.0183299389002036;0.1111111111111111;0.48;5.0;0;1;1;0;0;1;0;1;0.1111111111111111;0.5;0.0020366598778004;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-28;Corinthians;10;3;7;652;777;Vasco da Gama;2;3;14;20;5;9;0.47;0.53;489;0.87;5;9;2;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;8;0.0265;0.4;425;0.0117647058823529;904.2553191489362;0.2142857142857142;6.382978723404256;-6;-0.06;-5;-1;-4;0.0286298568507157;0.2857142857142857;0.1175;0.75;2;2;4;1;0;0;1;0;0.2857142857142857;0.8;0.0081799591002045;3.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-24;Corinthians;10;3;3;652;697;Bahía;2;3;14;13;4;7;0.66;0.34;604;0.86;9;14;2;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3;0.0261538461538461;0.2222222222222222;519;0.0173410404624277;786.3636363636364;0.2142857142857142;4.545454545454545;1;0.32;0;-1;-5;0.0231788079470198;0.0714285714285714;0.66;3.0;0;1;1;0;0;1;0;1;0.0714285714285714;0.25;0.0016556291390728;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Corinthians;10;29;0;652;206;Grêmio;7;3;10;26;4;9;0.26;0.74;222;0.65;6;15;6;2;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12;0.0284615384615384;1.1666666666666667;144;0.0416666666666666;553.8461538461538;0.1;3.846153846153846;-16;-0.48;-11;4;-9;0.045045045045045;0.1;0.26;1.0;1;0;1;1;0;0;1;0;0.1;0.25;0.0045045045045045;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-09;Corinthians;10;3;3;652;220;Atlético Mineiro;1;4;15;14;9;3;0.39;0.61;348;0.75;8;19;1;4;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6;0.0435714285714285;0.125;261;0.0306513409961685;669.2307692307692;0.3333333333333333;12.82051282051282;1;-0.2199999999999999;-1;-3;-11;0.043103448275862;0.0666666666666666;0.39;5.0;1;0;1;0;1;0;0;1;0.0666666666666666;0.1111111111111111;0.0028735632183908;15.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Corinthians;10;3;3;652;659;Bragantino;2;1;9;19;2;6;0.44;0.56;313;0.67;12;14;2;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;10;0.0294736842105263;0.1666666666666666;210;0.0571428571428571;477.27272727272725;0.6666666666666666;13.636363636363637;-10;-0.12;-4;1;-2;0.0287539936102236;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Corinthians;10;3;17;652;649;Paranaense;1;2;12;19;4;3;0.44;0.56;423;0.8;4;11;1;2;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;7;0.0294736842105263;0.25;338;0.0118343195266272;768.1818181818181;0.0833333333333333;2.272727272727273;-7;-0.12;-6;-1;-7;0.0283687943262411;0.0833333333333333;0.44;1.0;0;1;1;1;0;0;0;1;0.0833333333333333;0.25;0.0023640661938534;12.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Corinthians;10;3;17;652;662;Santos;6;2;17;10;7;3;0.62;0.38;446;0.8;22;14;6;2;0;0;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3;0.038;0.2727272727272727;357;0.0616246498599439;575.8064516129032;0.5882352941176471;16.129032258064516;7;0.24;7;4;8;0.0381165919282511;0.0588235294117647;0.62;10.0;0;1;1;0;1;0;0;1;0.0588235294117647;0.1428571428571428;0.0022421524663677;17.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-25;Corinthians;10;3;0;652;656;Cuiabá;3;1;9;18;5;2;0.51;0.49;500;0.84;13;11;3;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6;0.0272222222222222;0.2307692307692307;420;0.0309523809523809;823.5294117647059;0.5555555555555556;9.803921568627452;-9;0.02;-1;2;2;0.018;0.1111111111111111;0.51;5.0;0;1;1;1;0;0;1;0;0.1111111111111111;0.2;0.002;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Corinthians;10;7;4;652;682;América-MG;2;3;20;13;6;4;0.71;0.29;644;0.86;15;13;2;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.0223076923076923;0.1333333333333333;554;0.0270758122743682;780.2816901408451;0.2;5.633802816901409;7;0.42;0;-1;2;0.031055900621118;0.05;0.71;4.0;0;1;1;0;1;0;0;1;0.05;0.1666666666666666;0.0015527950310559;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-19;Corinthians;10;7;3;652;197;Fluminense;3;5;7;24;3;10;0.24;0.76;234;0.74;15;15;3;3;0;2;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;15;0.0316666666666666;0.2;173;0.0867052023121387;720.8333333333334;0.1428571428571428;4.166666666666667;-17;-0.52;-14;-2;0;0.0299145299145299;0.4285714285714285;0.08;0.3333333333333333;3;0;3;0;1;0;1;0;0.4285714285714285;1.0;0.0128205128205128;2.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Corinthians;10;3;3;652;214;Flamengo;3;3;14;20;5;7;0.42;0.58;368;0.8;5;13;3;3;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;8;0.0289999999999999;0.6;294;0.0170068027210884;700.0;0.1428571428571428;4.761904761904762;-6;-0.1599999999999999;-6;0;-8;0.0380434782608695;0.0714285714285714;0.42;2.0;0;1;1;0;1;0;0;1;0.0714285714285714;0.2;0.0027173913043478;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-03;Corinthians;-1;3;3;652;644;Fortaleza;0;2;10;19;3;5;0.58;0.42;430;0.76;13;13;0;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;15;0.0221052631578947;0.0;327;0.0397553516819571;563.7931034482759;0.2;3.4482758620689657;-9;0.1599999999999999;-13;-2;0;0.0232558139534883;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Corinthians;10;3;3;652;201;São Paulo;2;5;6;22;2;8;0.46;0.54;404;0.86;14;14;2;5;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11;0.0245454545454545;0.1428571428571428;347;0.0403458213256484;754.3478260869565;0.6666666666666666;8.695652173913043;-16;-0.08;-7;-3;0;0.0148514851485148;0.1666666666666666;0.46;4.0;1;0;1;0;0;1;1;0;0.1666666666666666;0.5;0.0024752475247524;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-26;Corinthians;-1;7;3;652;644;Fortaleza;3;3;12;14;6;6;0.68;0.32;576;0.87;11;11;3;3;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.0228571428571428;0.2727272727272727;501;0.0219560878243512;736.7647058823529;0.1666666666666666;2.941176470588235;-2;0.36;-3;0;0;0.0208333333333333;0.0833333333333333;0.68;2.0;1;0;1;0;1;0;0;1;0.0833333333333333;0.1666666666666666;0.0017361111111111;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-22;Corinthians;10;3;3;652;210;Botafogo;4;5;19;9;5;2;0.67;0.33;668;0.89;18;8;4;4;0;1;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1;0.0366666666666666;0.2222222222222222;595;0.0302521008403361;888.0597014925372;0.3157894736842105;8.955223880597014;10;0.34;5;-1;10;0.028443113772455;0.0526315789473684;0.67;6.0;0;1;1;1;0;0;0;1;0.0526315789473684;0.2;0.0014970059880239;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-18;Corinthians;10;7;1;652;206;Grêmio;1;1;21;16;8;7;0.55;0.45;511;0.88;17;10;1;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;4;0.028125;0.0588235294117647;450;0.0377777777777777;818.1818181818181;0.2857142857142857;10.909090909090908;5;0.1;2;0;7;0.0410958904109589;0.1904761904761904;0.1375;1.5;3;1;4;0;1;0;0;1;0.1904761904761904;0.5;0.0078277886497064;5.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-14;Corinthians;10;29;3;652;644;Fortaleza;2;1;6;23;2;6;0.48;0.52;439;0.82;17;14;2;1;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.0226086956521739;0.1176470588235294;360;0.0472222222222222;750.0;0.5;6.25;-17;-0.04;-3;1;3;0.0136674259681093;0.1666666666666666;0.48;3.0;1;0;1;0;0;1;1;0;0.1666666666666666;0.5;0.0022779043280182;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Corinthians;10;3;3;652;217;Palmeiras;2;3;6;16;2;4;0.43;0.57;380;0.86;13;17;1;2;1;1;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;11;0.035625;0.1538461538461538;327;0.0397553516819571;760.4651162790698;0.3333333333333333;4.651162790697675;-10;-0.1399999999999999;-9;-1;-4;0.0157894736842105;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-29;Corinthians;-1;3;28;652;208;Estudiantes;3;2;7;30;1;12;0.36;0.64;369;0.8;11;7;3;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.0213333333333333;0.2727272727272727;295;0.0372881355932203;819.4444444444445;0.2857142857142857;5.555555555555555;-23;-0.28;-5;1;4;0.018970189701897;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-22;Corinthians;-1;3;1;652;208;Estudiantes;2;3;10;7;2;1;0.44;0.56;442;0.83;13;11;2;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3;0.08;0.1538461538461538;367;0.0354223433242506;834.0909090909091;0.4;9.090909090909092;3;-0.12;1;-1;2;0.0226244343891402;0.1;0.44;4.0;1;0;1;1;0;0;0;1;0.1;0.5;0.002262443438914;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Corinthians;10;0;3;652;636;Cruzeiro;3;3;5;19;2;8;0.54;0.46;480;0.86;13;17;3;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0242105263157894;0.2307692307692307;413;0.0314769975786924;764.8148148148148;0.6;5.555555555555555;-14;0.08;-7;0;-4;0.0104166666666666;0.2;0.54;3.0;0;1;1;0;1;0;1;0;0.2;0.5;0.0020833333333333;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-16;Corinthians;12;3;3;652;201;São Paulo;2;0;10;19;1;7;0.57;0.43;490;0.85;10;7;2;0;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;7;0.0226315789473684;0.2;416;0.0240384615384615;729.8245614035088;0.3;5.2631578947368425;-9;0.1399999999999999;-4;2;3;0.0204081632653061;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Corinthians;10;3;7;652;684;Coritiba;2;2;17;12;9;4;0.54;0.46;529;0.86;17;13;2;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2;0.0383333333333333;0.1176470588235294;455;0.0373626373626373;842.5925925925925;0.2352941176470588;7.4074074074074066;5;0.08;2;0;4;0.0321361058601134;0.1764705882352941;0.18;1.3333333333333333;0;3;3;1;0;0;0;1;0.1764705882352941;0.3333333333333333;0.0056710775047258;5.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-08;Corinthians;-1;0;4;652;-1;Newell's;1;4;7;26;2;11;0.41;0.59;402;0.78;7;11;1;4;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.0226923076923076;0.1428571428571428;314;0.0222929936305732;765.8536585365854;0.2857142857142857;4.878048780487805;-19;-0.18;-3;-3;-4;0.017412935323383;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
