Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Lasse Finn Rieß-Mainz 05;Danny da Costa-Mainz 05;Andreas Hanche-Olsen-Mainz 05;Dominik Kohr-Mainz 05;Anthony Caci-Mainz 05;Kaishu Sano-Mainz 05;Nadiem Amiri-Mainz 05;Phillipp Mwene-Mainz 05;Paul Nebel-Mainz 05;Lee Jae-sung-Mainz 05;Jonathan Burkardt-Mainz 05;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Robin Zentner-Mainz 05;Moritz Jenz-Mainz 05;Nikolas Veratschnig-Mainz 05;Nelson Weiper-Mainz 05;Silvan Widmer-Mainz 05;Stefan Bell-Mainz 05;Armindo Sieb-Mainz 05;Maxim Leitsch-Mainz 05;Gabriel Vidović-Mainz 05;Hong Hyun-seok-Mainz 05;Karim Onisiwo-Mainz 05;Sepp van den Berg-Mainz 05;Leandro Barreiro-Mainz 05;Brajan Gruda-Mainz 05;Edimilson Fernandes-Mainz 05;Ludovic Ajorque-Mainz 05;Josuha Guilavogui-Mainz 05;Tom Krauß-Mainz 05;Merveille Papela-Mainz 05;Jessic Ngankam-Mainz 05;Marco Richter-Mainz 05;Daniel Batz-Mainz 05;Aymen Barkok-Mainz 05;Anton Stach-Mainz 05;Finn Dahmen-Mainz 05;Aarón Martín-Mainz 05;Marcus Ingvartsen-Mainz 05;Alexander Hack-Mainz 05;Angelo Fulgini-Mainz 05;Anderson Lucoqui-Mainz 05;Keanu Kraft-Mainz 05;Marlon Mustapha-Mainz 05;Eniss Shabani-Mainz 05;Moussa Niakhaté-Mainz 05;Daniel Brosinski-Mainz 05;Jean-Paul Boetius-Mainz 05
2022-10-21;Mainz 05;9;2;28;174;190;Colonia;1;4;16;6;7;2;0.56;0.44;451;0.85;13;14;1;3;0;1;5;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.0733333333333333;0.0769230769230769;383;0.0339425587467362;683.9285714285713;0.3125;8.928571428571427;10;0.12;1;-3;-1;0.0354767184035476;0.3125;0.112;1.0;3;2;5;1;0;0;0;1;0.3125;0.7142857142857143;0.0110864745011086;3.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-18;Mainz 05;23;17;0;174;-1;VfB Lübeck;2;1;25;12;10;3;0.57;0.43;489;0.76;16;15;2;1;0;0;9;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0358333333333333;0.125;372;0.043010752688172;652.6315789473684;0.36;15.789473684210527;13;0.1399999999999999;5;1;1;0.0511247443762781;0.12;0.1899999999999999;3.0;2;1;3;1;0;0;1;0;0.12;0.3;0.0061349693251533;8.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-15;Mainz 05;9;17;2;174;171;Werder Bremen;2;1;11;14;5;3;0.31;0.69;312;0.61;11;3;2;1;0;0;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0492857142857142;0.1818181818181818;190;0.0578947368421052;612.9032258064516;0.2727272727272727;9.67741935483871;-3;-0.3799999999999999;0;1;8;0.0352564102564102;0.1818181818181818;0.155;1.5;1;1;2;1;0;0;1;0;0.1818181818181818;0.4;0.0064102564102564;5.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-08;Mainz 05;9;2;3;174;31;RB Leipzig;1;1;9;13;3;3;0.35;0.65;325;0.68;12;12;1;1;0;0;4;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.05;0.0833333333333333;221;0.0542986425339366;631.4285714285714;0.4444444444444444;11.428571428571429;-4;-0.3;2;0;0;0.0276923076923076;0.1111111111111111;0.35;4.0;1;0;1;0;1;0;0;1;0.1111111111111111;0.3333333333333333;0.003076923076923;9.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-01;Mainz 05;9;17;3;174;170;Friburgo;4;2;15;13;7;6;0.47;0.53;420;0.7;15;9;4;2;0;0;5;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;5;0.0407692307692307;0.2666666666666666;294;0.0510204081632653;625.5319148936171;0.3333333333333333;10.638297872340424;2;-0.06;0;2;6;0.0357142857142857;0.0666666666666666;0.47;5.0;0;1;1;0;0;1;1;0;0.0666666666666666;0.1428571428571428;0.0023809523809523;15.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-09-16;Mainz 05;9;17;0;174;184;Hertha Berlin;3;5;11;4;2;2;0.57;0.43;464;0.67;12;10;3;5;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.1075;0.25;311;0.0385852090032154;545.6140350877193;0.3636363636363636;7.017543859649123;7;0.1399999999999999;1;-2;2;0.0237068965517241;0.0909090909090909;0.57;4.0;0;1;1;0;1;0;0;1;0.0909090909090909;0.5;0.0021551724137931;11.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-09-10;Mainz 05;9;17;30;174;97;Hoffenheim;3;3;9;21;2;9;0.34;0.66;315;0.67;13;9;2;3;1;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.0314285714285714;0.2307692307692307;211;0.0616113744075829;620.5882352941176;0.5555555555555556;14.705882352941176;-12;-0.32;-2;0;4;0.0285714285714285;0.1111111111111111;0.34;5.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.5;0.0031746031746031;9.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-09-04;Mainz 05;9;17;3;174;172;Mönchengladbach;4;2;11;14;5;2;0.47;0.53;373;0.8;15;8;4;1;0;1;8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4;0.0378571428571428;0.2666666666666666;298;0.0503355704697986;634.0425531914894;0.7272727272727273;17.02127659574468;-3;-0.06;4;2;7;0.0294906166219839;0.0909090909090909;0.47;8.0;0;1;1;1;0;0;1;0;0.0909090909090909;0.2;0.002680965147453;11.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-08-27;Mainz 05;9;17;2;174;6;Leverkusen;1;4;18;8;3;5;0.62;0.38;577;0.83;10;12;1;2;0;2;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.0475;0.1;479;0.0208768267223382;772.5806451612904;0.1666666666666666;4.838709677419355;10;0.24;-1;-3;-2;0.0311958405545927;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-08-20;Mainz 05;9;2;17;174;173;Augsburgo;2;2;13;7;6;2;0.49;0.51;359;0.74;19;13;2;2;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.0728571428571428;0.1052631578947368;266;0.0714285714285714;542.8571428571429;0.2307692307692307;6.122448979591836;6;-0.02;0;0;6;0.0362116991643454;0.1538461538461538;0.245;1.5;1;1;2;1;0;0;1;0;0.1538461538461538;0.3333333333333333;0.0055710306406685;6.5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-08-14;Mainz 05;9;2;2;174;169;FC Union Berlin;1;0;11;10;5;2;0.49;0.51;393;0.75;9;14;1;0;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.051;0.1111111111111111;295;0.0305084745762711;602.0408163265306;0.3636363636363636;8.16326530612245;1;-0.02;0;1;-5;0.0279898218829516;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-08-06;Mainz 05;9;9;3;174;178;Bochum;3;2;13;16;6;3;0.4;0.6;350;0.66;16;11;3;2;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0375;0.1875;231;0.0692640692640692;577.5;0.3846153846153846;12.5;-3;-0.1999999999999999;2;1;5;0.0371428571428571;0.1538461538461538;0.2;2.5;1;1;2;1;0;0;1;0;0.1538461538461538;0.3333333333333333;0.0057142857142857;6.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-07-31;Mainz 05;23;4;7;174;619;Erzgebirge Aue;4;2;26;5;9;0;0.56;0.44;400;0.75;20;21;4;2;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;0.088;0.2;300;0.0666666666666666;535.7142857142857;0.1153846153846153;5.357142857142857;21;0.12;2;2;-1;0.065;0.1153846153846153;0.1866666666666666;1.0;1;2;3;1;0;0;1;0;0.1153846153846153;0.3333333333333333;0.0075;8.666666666666666;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-07-15;Mainz 05;6;17;17;174;104;Beşiktaş;0;1;6;8;3;5;0.41;0.59;322;0.72;25;13;0;1;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.07375;0.0;232;0.1077586206896551;565.8536585365854;0.5;7.317073170731708;-2;-0.18;0;-1;12;0.0186335403726708;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
2022-05-14;Mainz 05;9;17;17;174;87;Frankfurt;2;0;13;12;5;4;0.49;0.51;435;0.77;7;11;2;0;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.0425;0.2857142857142857;335;0.0208955223880597;683.6734693877551;0.3846153846153846;10.20408163265306;1;-0.02;2;2;-4;0.0298850574712643;0.1538461538461538;0.245;2.5;1;1;2;0;1;0;0;1;0.1538461538461538;0.4;0.0045977011494252;6.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
2022-05-07;Mainz 05;9;2;3;174;184;Hertha Berlin;1;3;11;10;5;1;0.65;0.35;566;0.81;18;19;1;3;0;0;8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.0349999999999999;0.0555555555555555;458;0.0393013100436681;704.6153846153846;0.7272727272727273;12.307692307692308;1;0.3;5;-2;-1;0.019434628975265;0.1818181818181818;0.325;4.0;1;1;2;1;0;0;1;0;0.1818181818181818;0.4;0.0035335689045936;5.5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
